POSTED_BY,BHK_OR_RK,UNDER_CONSTRUCTION,RERA,BHK_NO.,READY_TO_MOVE,RESALE,SQUARE_FT,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),ADDRESS
Owner,BHK,0,0,3,1,1,1710.139921,10.159679,76.38519,99,"Aluva,Kochi"
Owner,BHK,1,1,1,0,1,548.7228004,19.84318,75.430455,11.6,"Zalta,Aurangabad"
Dealer,BHK,0,0,3,1,1,1600,19.05871,72.89969,480,"Chembur (East),Lalitpur"
Dealer,BHK,1,1,3,0,1,1046.325879,28.406388,77.342588,26.2,"Sector 86 Faridabad,Faridabad"
Dealer,BHK,1,1,4,0,0,1978.379142,19.038205,73.06612,280,"Kharghar,Mumbai"
Owner,BHK,0,1,2,1,1,1260.192735,23.1505,72.6399,34,"Koba,Gandhinagar"
Dealer,BHK,1,1,1,0,1,676.3192989,12.87028,74.88056,35.5,"Bejai,Mangalore"
Owner,BHK,0,1,2,1,1,860.0917431,13.11389,77.59833,45,"Yelahanka,Bangalore"
Owner,BHK,0,0,2,1,1,1150.012778,16.302905,80.410013,45,"NGO colony,Guntur"
Dealer,BHK,1,1,3,0,0,936.329588,19.249861,72.963866,150,"Kolshet Road,Mumbai"
Owner,BHK,0,0,4,1,1,2283.105023,12.928575,77.585721,130,"Jakkur,Bangalore"
Owner,BHK,0,0,1,1,1,740.0555042,21.080409,79.098334,24,"Besa,Nagpur"
Dealer,BHK,0,0,4,1,1,2650.059626,19.124896,72.893503,1000,"Hiranandani Gardens - Powai,Maharashtra"
Owner,BHK,0,0,3,1,1,1923.076923,20.28238,85.855363,0.25,"Bomikhal,Bhubaneswar"
Owner,BHK,0,0,3,1,1,1850.127996,28.67976,77.195518,79.5,"Shakti Nagar,Kota"
Dealer,BHK,0,0,2,1,1,447.063605,28.394375,77.357227,22,"Sector 82 Faridabad,Faridabad"
Owner,BHK,0,0,4,1,1,1834.664364,26.928785,75.828002,85,"Ajmer Road,Jaipur"
Dealer,BHK,0,1,2,1,1,1285.444234,28.874383,77.113251,34,"Kundli,Sonipat"
Dealer,BHK,0,0,2,1,1,1270.088129,15.4723,73.8097,98,"Miramar,Goa"
Dealer,BHK,0,0,3,1,0,1184.810127,26.675324,88.36301,23.4,"Ranidanga,Siliguri"
Dealer,BHK,0,0,1,1,1,400,24.69028,78.41889,37,"Sector-35E Kharghar,Lalitpur"
Owner,BHK,0,0,2,1,1,950,10.011885,78.116542,38,"Kulamangalam,Madurai"
Dealer,BHK,1,0,3,0,1,1100.412655,22.7,88.45,24,"Madhyamgram,Kolkata"
Dealer,BHK,1,1,2,0,1,1335.470085,19.055891,73.067869,150,"Sector-23 Kharghar,Mumbai"
Dealer,BHK,0,0,3,1,1,1540.832049,18.52361,73.84778,130,"Mohamadwadi,Pune"
Dealer,BHK,0,0,2,1,1,1093.026019,19.038205,73.06612,92,"Kharghar,Mumbai"
Owner,BHK,0,0,2,1,1,1100.196464,22.759741,75.889532,28,"Vijay Nagar,Indore"
Owner,BHK,0,0,3,1,1,1892.983342,11,76.96667,150,"Sungam,Coimbatore"
Dealer,BHK,0,0,3,1,1,1779.99288,12.9506,77.5952,150,"Wilson Garden,Bangalore"
Dealer,BHK,0,0,4,1,1,2648.104714,28.5574,77.159,350,"Vasant Vihar,Lalitpur"
Owner,BHK,0,1,2,1,1,819.6721311,21.152442,81.090184,17,"Bhatagaon,Raipur"
Owner,BHK,0,0,2,1,1,918.972332,12.8458,77.6727,46.5,"Electronic City,Bangalore"
Owner,BHK,0,1,3,1,1,1251.172975,18.744775,73.823649,40,"Chakan,Pune"
Dealer,BHK,1,0,3,0,1,1733.333333,21.274661,78.589213,62.4,"Annapurna Nagar,Indore"
Owner,BHK,0,0,2,1,1,650.0101564,16.714745,74.249043,32,"New Tarabai Park Sahjeevan Parisar,Kolhapur"
Owner,BHK,0,0,2,1,1,1031.873424,13.064,77.58,45,"Sahakara Nagar,Bangalore"
Owner,BHK,0,0,3,1,1,1230.116649,25.61,85.14139,58,"RPS More,Patna"
Dealer,BHK,0,1,3,1,1,1650.165017,18.49667,73.94167,140,"Hadapsar,Pune"
Owner,BHK,0,0,2,1,1,1006.19195,22.40107,88.5424,39,"Narayanpur,Kolkata"
Dealer,BHK,0,1,2,1,1,1009.369676,19.2836,72.8675,71.1,"Mira Road East,Lalitpur"
Dealer,BHK,0,0,2,1,1,1302.985075,13.03478,80.15586,87.3,"Porur,Chennai"
Owner,BHK,0,0,1,1,1,677.0480704,18.595456,73.946088,30,"Sathe Vasti Lohegaon,Pune"
Dealer,BHK,0,1,2,1,1,950.0713267,28.5041,77.381557,33.3,"Sector-134 Noida,Noida"
Dealer,BHK,0,0,3,1,1,1805.054152,12.91,77.64,140,"HSR Layout,Bangalore"
Owner,BHK,0,0,2,1,1,1054.151625,12.905538,77.694263,73,"Doddakannelli,Bangalore"
Dealer,BHK,0,1,1,1,1,415.5555556,26.426535,76.587393,18.7,"Nandpuri,Jaipur"
Owner,BHK,0,0,2,1,1,1019.81352,12.7281,80.2014,35,"Thiruporur,Chennai"
Owner,BHK,0,0,3,1,1,1340.155945,12.9077,77.6755,110,"Kasavanhalli,Bangalore"
Dealer,BHK,0,0,3,1,1,1802.265705,28.41667,77.3,70,"Greenfield Colony,Faridabad"
Dealer,BHK,0,0,2,1,1,1275.11592,27.216013,77.950834,33,"Sikandra,Agra"
Dealer,BHK,0,1,3,1,1,1585.014409,21.17,72.83,55,"Palanpur,Surat"
Dealer,BHK,0,0,1,1,1,500,10.526103,76.19383,20,"Ayyanthole,Thrissur"
Dealer,BHK,1,1,2,0,1,596.1607249,19.1759,72.9522,150,"Mulund (West),Lalitpur"
Dealer,BHK,0,0,2,1,1,1400.084854,12.96991,77.59796,99,"Yeshwanthpur,Bangalore"
Dealer,BHK,0,0,2,1,1,1275.130305,12.8706,77.6279,68.5,"Begur Road,Bangalore"
Dealer,BHK,1,0,4,0,1,3000.042858,19.014858,72.8662,700,"Wadala East,Lalitpur"
Dealer,BHK,0,0,1,1,1,650.0221598,28.6396,77.0884,88,"Tilak Nagar,Lalitpur"
Owner,BHK,0,0,2,1,1,1039.054102,12.9259,77.6229,87,"6th block Koramangala,Bangalore"
Owner,BHK,0,1,3,1,1,1393.229167,21.289586,81.662917,53.5,"Daldal Seoni,Raipur"
Dealer,BHK,1,1,3,0,1,2142.857143,28.429614,77.481711,120,"Sector-150 Noida,Noida"
Dealer,BHK,0,0,2,1,1,1008.215086,23.22,72.68,27,"Urjanagar 1,Gandhinagar"
Dealer,BHK,1,1,2,0,0,568.6739113,18.490075,73.968862,69.6,"Manjari Khurd,Pune"
Dealer,BHK,1,1,2,0,1,1134.90202,19.221571,73.042474,150,"Kanjur Marg (East),Mumbai"
Dealer,BHK,1,0,3,0,1,1755.900979,13.055985,77.622157,91.5,"Thanisandra,Bangalore"
Owner,BHK,0,0,3,1,1,850,11.345309,76.795144,51,"Paneerselvam Park,Erode"
Dealer,BHK,0,0,3,1,1,920.1623816,22.54111,88.33778,34,"Madurdaha,Kolkata"
Owner,BHK,0,0,3,1,1,1855.28757,30.371408,78.081364,110,"Kishanpur,Dehradun"
Dealer,BHK,0,0,3,1,1,1602.01396,22.54111,88.33778,140,"Golf Club Road,Kolkata"
Owner,BHK,0,1,3,1,1,1700.294718,20.26444,85.82806,75,"Kalinganagar,Bhubaneswar"
Owner,BHK,0,0,3,1,1,1199.760048,24.534746,81.268125,40,"Housing board colony,boda bag,Rewa"
Dealer,BHK,0,0,3,1,1,1600,19.063079,72.82464,170,"Kalpataru Sunrise Balkum,Mumbai"
Dealer,BHK,0,1,2,1,1,828.4833961,26.900926,75.775927,24.2,"Raj Nagar Extension,Ghaziabad"
Builder,BHK,0,0,2,1,0,609.7326409,13.077741,80.164903,31.7,"Mogappair West,Chennai"
Dealer,BHK,0,0,3,1,1,1838.461538,9.885459,78.177156,95.6,"Puliyankulam,Madurai"
Owner,BHK,0,0,2,1,1,860.1177003,22.72,88.38,19,"Khardah,Kolkata"
Dealer,BHK,0,0,2,1,1,1250,28.431862,77.351104,45,"Sector 88 Faridabad,Faridabad"
Dealer,BHK,0,0,1,1,1,621.1180124,28.594716,77.375984,16,"Sector-71 Noida,Noida"
Owner,BHK,0,0,3,1,1,1800.180018,11.021713,76.966843,80,"Doctors Colony,Jaipur"
Owner,BHK,0,0,1,1,1,550.0550055,22.337395,73.225215,20,"Harni,Vadodara"
Dealer,BHK,0,0,3,1,1,1350.21097,26.8626,75.7633,32,"Mansarovar,Jaipur"
Dealer,BHK,0,0,2,1,1,1148.148148,12.973237,77.646859,31,"NH-8,Neemrana"
Dealer,BHK,0,0,2,1,1,861.8832148,19.05871,72.89969,160,"Chembur (East),Lalitpur"
Dealer,BHK,0,0,3,1,1,1476.968522,19.249861,72.963866,160,"Kolshet Road,Mumbai"
Owner,BHK,0,0,2,1,1,1150.159744,26.859526,75.711394,36,"Narayan Vihar,Jaipur"
Owner,BHK,0,0,2,1,1,780.0312012,20.93,77.75,35,"Tope Nagar,Amravati"
Owner,BHK,0,0,2,1,1,1050.328228,27.553339,78.673469,24,"Shastripuram,Agra"
Dealer,BHK,1,0,2,0,1,940.2283412,21.19233,79.062102,28,"Shree Ananth Nagar Layout,Bangalore"
Dealer,BHK,0,1,3,1,1,1472.75405,18.669919,73.853723,80,"Moshi,Pune"
Owner,BHK,0,0,3,1,1,1892.147588,22.28754,70.764524,100,"Panchayat Nagar,Rajkot"
Owner,BHK,0,0,2,1,1,900.0195656,22.54111,88.33778,46,"Picnic Garden,Kolkata"
Owner,BHK,0,0,2,1,1,1500,20.34194,72.925181,45,"Chanod,Vapi"
Dealer,BHK,0,0,3,1,1,3000.096777,12.9918,77.5944,310,"Vasanth nagar,Bangalore"
Owner,BHK,0,0,3,1,1,1426.242869,12.897859,77.617213,70,"Kodichikkanahalli,Bangalore"
Dealer,BHK,1,0,1,0,1,495.049505,22.62,88.24,13,"Makardaha,Kolkata"
Dealer,BHK,1,1,2,0,1,997.7777778,13.138566,80.234522,44.9,"Madhavaram,Chennai"
Dealer,BHK,0,1,1,1,1,750.0551511,30.662283,76.822397,34,"Zirakpur,Chandigarh"
Dealer,BHK,0,1,3,1,1,1700,28.5035,77.426447,76.5,"Sector-143 Noida,Noida"
Owner,BHK,0,0,2,1,1,625,26.748588,75.45094,17,"Govindpura,Jaipur"
Dealer,BHK,0,1,2,1,1,954.8982117,18.5993,73.7625,84.9,"Wakad,Pune"
Owner,BHK,0,1,2,1,1,806.0033352,12.96991,77.59796,29,"Naganaikanahalli,Bangalore"
Dealer,BHK,0,1,1,1,1,680.0368834,19.076466,72.999804,59,"Sector-16 Ulwe,Mumbai"
Dealer,RK,1,1,1,0,1,449.982693,19.1759,72.9522,65,"Mulund (West),Lalitpur"
Owner,BHK,0,0,2,1,1,1060.052219,12.840956,77.659441,60.9,"Electronics City Phase 1,Bangalore"
Dealer,BHK,0,0,2,1,1,960.3841537,22.54111,88.33778,24,"Rajarhat,Kolkata"
Dealer,BHK,0,0,2,1,1,970.6167828,19.283359,72.864964,110,"Mira Road,Maharashtra"
Dealer,BHK,0,1,2,1,1,1662.817552,19.239813,72.962722,180,"Manpada,Mumbai"
Dealer,BHK,0,1,1,1,1,426.0218768,22.281215,70.789479,74,"Laxmi Nagar,Lalitpur"
Dealer,BHK,0,0,2,1,1,1200.048002,24.69028,78.41889,100,"Shikshaknagar,Lalitpur"
Dealer,BHK,0,1,3,1,0,1584.576786,18.558319,73.77588,120,"Baner,Pune"
Owner,BHK,0,0,1,1,1,375.0721293,22.321425,69.104114,13,"Nageshwar,jamnagar road,Rajkot"
Owner,BHK,0,0,1,1,1,742.0091324,19.891606,74.473267,26,"Gokul Nagar,Ahmednagar"
Dealer,BHK,0,0,3,1,1,1379.87013,26.8626,75.7633,34,"Mansarovar Extension,Jaipur"
Dealer,BHK,0,0,3,1,1,1365.054602,22.54111,88.33778,70,"Natunpara,Kolkata"
Owner,BHK,0,0,3,1,1,1418.084751,12.95161,80.14097,85,"Chromepet,Chennai"
Dealer,BHK,1,0,1,0,1,613.3428981,28.553374,77.355611,17.1,"Sector-45 Noida,Noida"
Owner,BHK,0,1,2,1,1,1199.040767,13.201247,77.580146,65,"Margondanahalli,Bangalore"
Owner,BHK,0,0,2,1,1,581.1250581,22.5747,88.326,25,"Shibpur,Kolkata"
Dealer,BHK,0,1,2,1,0,96884.28933,13.0306,77.6485,8800,"Hennur Road,Bangalore"
Dealer,BHK,0,0,2,1,1,1387.326584,28.368269,77.37273,37,"Sector 77 Faridabad,Faridabad"
Owner,BHK,1,0,1,0,1,374.9395259,26.8377,75.8256,15.5,"jagatpura jaipur,Jaipur"
Owner,BHK,0,0,2,1,1,885.2168781,12.9799,79.9811,30,"Pennalur,Chennai"
Builder,BHK,0,1,2,1,0,1280,21.23795,81.63368,35.2,"Saddu,Raipur"
Dealer,BHK,0,1,4,1,1,2623.051998,28.576117,77.382136,170,"Sector-75 Noida,Noida"
Owner,BHK,0,0,2,1,1,1100.016923,21.113125,79.060322,65,"Kotwal Nagar,Nagpur"
Owner,BHK,0,0,2,1,1,1600,22.24124,73.200301,32,"Makarpura,Vadodara"
Dealer,BHK,0,1,2,1,0,992.9964982,25.45,81.85,39.7,"Preetam Nagar,Allahabad"
Owner,BHK,1,0,2,0,1,1200,25.44862,78.56962,36,"Bhagwatipuram,Jhansi"
Dealer,BHK,0,0,3,1,1,1790.140457,35,136,130,"7th Phase JP Nagar,Bangalore"
Dealer,BHK,0,0,3,1,1,2305.460301,30.382066,78.123734,87.4,"Sahastradhara Road,Dehradun"
Owner,BHK,0,0,2,1,1,1050.262566,12.96991,77.59796,28,"Anjanapura,Bangalore"
Dealer,BHK,0,0,2,1,1,868.9715101,15.463039,75.008597,140,"Maratha Colony,Lalitpur"
Owner,BHK,0,0,2,1,1,981.0333551,18.966748,75.306387,45,"ambikani ketan, Athwalines,Surat"
Owner,BHK,0,0,3,1,1,1349.831271,26.91868,75.750399,24,"Vaishali Nagar,Jaipur"
Dealer,BHK,0,1,3,1,1,1663.405088,30.662283,76.822397,68,"Zirakpur,Chandigarh"
Owner,BHK,0,0,2,1,1,786.0262009,16.7,74.23333,45,"Bagal Chowk,Kolhapur"
Owner,BHK,0,1,3,1,1,1595.12761,12.923762,77.736688,55,"Gunjur,Bangalore"
Owner,BHK,0,0,2,1,1,1600,24.570984,80.837872,40,"Jeevan Jyoti Colony,Satna"
Owner,BHK,0,0,3,1,1,1500.141523,12.8458,77.6727,53,"Electronic City,Bangalore"
Dealer,BHK,0,1,4,1,1,2950.474183,30.594843,76.84983,84,"Dera Bassi,Chandigarh"
Owner,BHK,0,0,1,1,1,675.0732391,18.96667,72.83333,53,"thakurli,Mumbai"
Owner,BHK,0,0,2,1,1,1116.138763,23.182972,72.611485,37,"Sargasan,Gandhinagar"
Dealer,BHK,0,0,2,1,1,989.0498057,22.7,88.45,28,"Madhyamgram,Kolkata"
Owner,BHK,0,1,3,1,1,1324.828263,28.578498,77.397634,54,"Sector-117 Noida,Noida"
Dealer,BHK,1,1,3,0,1,1400,30.651192,76.755011,67.2,"Sector-66b Mohali,Mohali"
Dealer,BHK,0,0,3,1,1,1600,19.216097,72.821721,220,"Sector-8 Ghansoli,Maharashtra"
Dealer,BHK,0,0,3,1,1,1632.942847,12.9847,77.5491,230,"Rajaji Nagar,Bangalore"
Dealer,BHK,1,1,2,0,1,930,13.010349,77.712151,27.9,"KR Puram,Bangalore"
Owner,BHK,0,1,3,1,1,1154.92493,18.669919,73.853723,70,"Moshi,Pune"
Owner,BHK,0,0,4,1,1,1850.481125,27.522687,77.654,50,"Radha Valley,Mathura"
Dealer,BHK,0,1,3,1,1,1000,27.16726,75.709505,100,"Keshav Nagar,Pune"
Owner,BHK,0,0,1,1,1,850.4398827,28.133365,77.324974,14.5,"New Panchwati Colony,Ghaziabad"
Dealer,BHK,0,1,3,1,1,2175.883953,28.362327,76.979049,120,"Sector-79 Gurgaon,Gurgaon"
Owner,BHK,0,0,3,1,1,1750.087504,19.316049,84.845449,100,"Jeevan bima nagar,Bangalore"
Dealer,BHK,0,1,1,1,1,752.3322299,19.068492,72.898896,100,"Tilak Nagar,Mumbai"
Owner,BHK,0,0,2,1,1,1175.153889,35,136,42,"7th Phase JP Nagar,Bangalore"
Dealer,BHK,0,1,2,1,1,1246.105919,18.966114,73.148278,68,"Panvel,Lalitpur"
Dealer,BHK,0,0,3,1,1,1100,22.5922,88.484911,55,"New Town,Kolkata"
Owner,BHK,0,1,2,1,1,700.1166861,29.296099,78.858737,12,"Kalyanpur,Rudrapur"
Dealer,BHK,0,0,2,1,1,1350.048216,12.96991,77.59796,70,"BTM 2nd Stage,Bangalore"
Dealer,BHK,0,0,2,1,1,890.0582176,18.49667,73.94167,39.75,"Hadapsar,Pune"
Dealer,BHK,0,0,2,1,1,1150,28.716907,77.124699,92,"Sector-9 Ulwe,Lalitpur"
Owner,BHK,0,0,2,1,1,875.0437522,27.305778,75.953482,25,"Near toll plaza Ajmer Road,Jaipur"
Owner,BHK,0,0,2,1,1,1200,22.2951,73.1686,48,"Akota,Vadodara"
Owner,BHK,1,0,3,0,1,1305.220884,26.86056,80.91583,39,"Faizabad Road,Lucknow"
Owner,BHK,0,0,3,1,1,1799.924214,28.66667,77.41667,95,"Judges Enclave,Ghaziabad"
Dealer,BHK,1,1,2,0,0,436.4225818,24.69028,78.41889,140,"Kanjur marg (west),Lalitpur"
Dealer,BHK,0,0,3,1,1,1621.508962,30.662283,76.822397,38.9,"Zirakpur,Chandigarh"
Dealer,BHK,0,0,3,1,1,2000,30.715967,76.755347,130,"Sector-44A Chandigarh,Chandigarh"
Dealer,BHK,0,0,3,1,1,2032.442748,28.394375,77.357227,63.9,"Sector 82 Faridabad,Faridabad"
Dealer,BHK,0,0,3,1,1,1578.482132,18.52361,73.84778,250,"Prabhat Road,Pune"
Dealer,BHK,0,0,4,1,1,1916.042501,28.5679,77.3679,110,"Sector-50 Noida,Noida"
Owner,BHK,0,0,2,1,1,1271.294177,12.90579,77.54264,50,"Uttarahalli,Bangalore"
Dealer,BHK,1,0,3,0,0,110497.2376,22.53028,88.33417,9600,"New Alipore,Kolkata"
Dealer,BHK,0,1,3,1,1,1345.89502,18.966114,73.148278,100,"New Panvel,Lalitpur"
Dealer,BHK,0,0,2,1,1,1090.092979,26.8626,75.7633,34,"Mansarovar,Jaipur"
Owner,BHK,0,0,2,1,1,1044.008995,15.30889,73.94611,65,"Nuvem,Goa"
Owner,BHK,0,1,2,1,1,859.95086,28.560719,77.386208,56,"Sector-78 Noida,Noida"
Dealer,BHK,0,0,3,1,1,1381.294964,24.69028,78.41889,240,"Chandivali,Lalitpur"
Dealer,BHK,0,1,1,1,1,630.0114548,23.803487,80.390045,33,"Madhav Nagar,Pune"
Dealer,BHK,0,0,3,1,1,1802.096986,13.070052,77.62715,110,"Hegde Nagar,Bangalore"
Dealer,BHK,1,0,2,0,1,1150,21.094632,79.074805,46,"Manish Nagar,Nagpur"
Dealer,BHK,1,0,3,0,1,1350,23.273009,77.396415,27,"Shahjahanabad,Bhopal"
Owner,BHK,0,0,3,1,1,2032.895953,16.51667,80.61667,110,"Barathi Nagar,Vijayawada"
Dealer,BHK,0,1,5,1,1,5499.901787,19.1615,72.8731,1400,"Goregaon (East),Maharashtra"
Dealer,BHK,0,1,4,1,1,1448.951049,28.40473,77.367514,51.8,"Sector 84 Faridabad,Faridabad"
Owner,BHK,0,0,3,1,1,1500.441306,22.288976,73.128222,34,"Vasna-Bhayli-Road,Vadodara"
Dealer,BHK,1,0,2,0,1,550.9924709,19.127333,72.947833,80.5,"Bhandup (East),Maharashtra"
Dealer,BHK,0,1,3,1,1,1648.398882,30.651192,76.755011,76.7,"Sector-66b Mohali,Mohali"
Dealer,BHK,0,0,2,1,1,1000,21.094632,79.074805,33,"Manish Nagar,Nagpur"
Dealer,BHK,0,0,2,1,1,622.6878136,19.05871,72.89969,170,"Chembur (East),Mumbai"
Dealer,BHK,0,0,2,1,1,1227.147508,18.96,72.82,98,"Ranjanpada,Maharashtra"
Dealer,BHK,0,1,4,1,1,3299.75686,19.1759,72.9522,380,"Mulund (West),Lalitpur"
Dealer,BHK,0,0,3,1,1,1562.237527,22.54111,88.33778,93,"Jessore Road,Kolkata"
Dealer,BHK,0,1,2,1,0,769.3333333,18.5438,73.9438,57.7,"Kharadi,Pune"
Dealer,BHK,0,0,3,1,1,1242.009132,22.54111,88.33778,68,"Bangur,Kolkata"
Dealer,BHK,0,1,1,1,1,658.9595376,19.4559,72.8114,28.5,"Virar West,Lalitpur"
Dealer,BHK,0,1,1,1,1,718.0156658,26.900926,75.775927,22,"Raj Nagar Extension,Ghaziabad"
Owner,BHK,0,0,3,1,1,1600,22.501999,88.358098,100,"Tagore Park,Kolkata"
Dealer,BHK,0,0,3,1,1,1532.175689,26.736539,88.428647,75,"Bhanu Nagar,Siliguri"
Dealer,BHK,0,0,2,1,1,1358.234295,28.406388,77.342588,40,"Sector 86 Faridabad,Faridabad"
Owner,BHK,0,0,2,1,1,850.2024291,22.815869,70.8381,21,"Old Morbi,Morbi"
Owner,BHK,0,0,2,1,1,800,12.91716,80.19287,50,"Medavakkam,Chennai"
Owner,BHK,0,0,3,1,1,1300.284437,10.8001,76.6384,32,"Ollavakode,Palakkad"
Owner,BHK,0,0,3,1,1,1300.052002,22.101107,88.374433,75,"Rajpur,Kolkata"
Owner,BHK,0,0,2,1,1,875.1306165,12.840956,77.659441,33.5,"Neraluru, Electronic city,Bangalore"
Dealer,BHK,0,0,2,1,1,1177.730193,19.049822,73.067595,110,"Sector 21 Kharghar,Maharashtra"
Owner,BHK,1,1,2,0,1,970.0366458,28.66667,77.41667,45,"Siddhartha Vihar,Ghaziabad"
Dealer,BHK,0,0,2,1,1,1050.126015,18.52361,73.84778,75,"Kunj Colony,Pune"
Dealer,BHK,0,0,3,1,1,1217.647059,13.09,80.27,41.4,"Potheri,Chennai"
Dealer,BHK,0,0,3,1,1,1400.273224,22.54111,88.33778,41,"Rajarhat,Kolkata"
Owner,BHK,0,0,4,1,1,2100.375857,22.54111,88.33778,95,"Jessore Road,Kolkata"
Owner,BHK,0,0,2,1,1,923.254472,28.656129,77.497742,32,"Wave City,Ghaziabad"
Owner,BHK,0,0,3,1,1,1320.035201,30.660437,76.861517,45,"Peer Muchalla,Panchkula"
Owner,BHK,0,0,2,1,1,1100.110011,12.863589,77.656426,60,"Hosa Road,Bangalore"
Owner,BHK,1,0,2,0,1,950.0351865,12.55,77.417,40.5,"Kanakapura,Bangalore"
Dealer,BHK,1,1,2,0,1,605.0029087,19.12,72.91,260,"Powai,Maharashtra"
Dealer,BHK,1,1,3,0,1,2476.662221,30.654128,76.732427,130,"Sector-82 Mohali,Mohali"
Dealer,BHK,0,0,1,1,1,600.0558191,18.5823,73.983,21.5,"Wagholi,Pune"
Dealer,BHK,0,0,4,1,1,1848.008416,19.05871,72.89969,650,"Chembur (East),Lalitpur"
Dealer,BHK,1,0,2,0,1,1000,12.96991,77.59796,93.5,"Yemlur,Bangalore"
Owner,BHK,0,0,1,1,1,658.0259222,19.11667,73.73333,33,"Ambegaon,Pune"
Dealer,BHK,0,1,3,1,1,1583.189407,12.9958935,77.761394,110,"Whitefield,Bangalore"
Dealer,BHK,0,1,3,1,1,998.0153105,28.40473,77.367514,35.2,"Sector 84 Faridabad,Faridabad"
Owner,BHK,0,0,2,1,1,1600,48.134195,11.584111,50,"Varca,Goa"
Owner,BHK,0,0,2,1,1,1200.14771,12.96991,77.59796,65,"Dodda Nekkundi,Bangalore"
Owner,BHK,0,0,3,1,1,1253.333333,13.09,80.27,47,"Potheri,Chennai"
Dealer,BHK,0,0,3,1,1,1732.178548,28.537227,77.370417,130,"Sector-104 Noida,Noida"
Owner,BHK,0,0,3,1,1,1195.163105,19.97,72.73,42.5,"Dahanu,Palghar"
Dealer,BHK,0,0,2,1,1,1300.079597,28.40473,77.367514,49,"Sector 84 Faridabad,Faridabad"
Dealer,BHK,0,0,1,1,1,650.0426257,19.218498,72.992114,61,"Majiwada,Maharashtra"
Dealer,BHK,0,0,3,1,1,1577.513265,18.52361,73.84778,110,"Wanowrie,Pune"
Owner,BHK,0,0,2,1,1,899.8875141,19.8,85.81667,48,"Sarvodaynagar,Puri"
Dealer,BHK,1,1,4,0,1,2181.818182,26.8626,75.7633,120,"Mansarovar,Jaipur"
Owner,BHK,0,0,2,1,1,688.1365263,23.050157,70.122999,25,"Sector-7 Gandhidham,Gandhidham"
Dealer,BHK,0,0,3,1,1,1750.448833,30.658839,76.681686,58.5,"Sector-105 Mohali,Mohali"
Owner,BHK,0,1,2,1,1,940.1441554,12.863589,77.656426,60,"Hosa Road,Bangalore"
Dealer,BHK,0,0,3,1,1,1940.939969,30.697795,76.714722,140,"Sector-70 Mohali,Mohali"
Dealer,BHK,0,0,2,1,1,961.0344225,18.578765,73.890693,55,"Dhanori,Pune"
Dealer,BHK,0,1,1,1,1,596.0056613,13.03478,80.15586,37.9,"Porur,Chennai"
Owner,BHK,0,0,3,1,1,1299.435028,27.140626,78.043277,23,"Shamshabad Road,Agra"
Owner,BHK,0,0,2,1,1,771.1677683,24.395822,78.989627,24.5,"Adajan,Surat"
Owner,BHK,0,0,1,1,1,430.1075269,30.92,77.12,7.6,"Barotiwala,Solan"
Dealer,BHK,0,0,1,1,1,618.9178669,28.594716,77.375984,15.9,"Sector-71 Noida,Noida"
Owner,BHK,0,0,2,1,1,870.0696056,18.460652,73.87053,45,"Rajiv Gandhi Nagar,Bangalore"
Owner,BHK,0,0,1,1,1,780.0312012,26.897642,80.961744,30,"Vikas Nagar,Lucknow"
Dealer,BHK,0,0,3,1,1,1842.299189,30.662283,76.822397,50,"Zirakpur,Chandigarh"
Dealer,BHK,0,0,1,1,0,549.0734386,12.925027,80.235348,40,"Karapakkam,Chennai"
Dealer,BHK,0,0,1,1,1,353.20539,19.680248,72.757527,17.3,"Vajulsar,Palghar"
Dealer,BHK,0,1,4,1,1,3516.121792,12.9847,77.5491,470,"Rajaji Nagar,Bangalore"
Dealer,BHK,0,0,2,1,1,1180.106772,16.319257,80.423913,42,"Vidhya Nagar,Guntur"
Dealer,BHK,0,1,2,1,1,1473.11564,18.475864,73.890009,120,"NIBM,Pune"
Dealer,BHK,1,0,1,0,1,625,28.3967,77.32331,37.5,"sector 15 ulwe,Lalitpur"
Dealer,BHK,1,1,1,0,0,389.5585889,19.161955,72.839616,87.9,"Goregaon (West),Lalitpur"
Owner,BHK,0,0,1,1,1,578.6666667,12.9828,80.1264,21.7,"Anakaputtur , Manikantan Nagar,Chennai"
Owner,BHK,0,0,2,1,1,750,17.815234,83.35818,22.5,"Madhurawada,Visakhapatnam"
Dealer,BHK,1,1,2,0,0,1150.718352,18.558319,73.77588,84.9,"Baner,Pune"
Dealer,BHK,0,0,1,1,1,545,20.084522,72.900306,54.5,"Kasar vadavali,Maharashtra"
Dealer,BHK,0,0,2,1,1,1165.14691,19.148338,72.995687,92,"Sector 5 Ulwe,Maharashtra"
Dealer,BHK,0,0,2,1,1,1287.166946,18.973908,73.025106,100,"Sector-18 Ulwe,Mumbai"
Owner,BHK,0,0,3,1,1,1300.052002,23.296956,85.319463,50,"Hesag,Ranchi"
Owner,BHK,0,0,2,1,1,1199.887069,18.558319,73.77588,85,"Baner,Pune"
Dealer,BHK,1,1,1,0,1,761.0350076,19.126499,72.99956,90,"Ghansoli,Mumbai"
Dealer,BHK,1,0,4,0,0,2266.666667,22.589694,88.372957,170,"Maniktala,Kolkata"
Owner,BHK,0,0,3,1,1,1660.133733,30.361781,78.085621,72,"Dhoran Road , IT Park,Dehradun"
